date.local,location,country,date.utc,coordinates.latitude,coordinates.longitude,co,no2,o3,pm10,pm25
2020-03-10 12:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 07:00:00+00:00,28.5627763,77.1180053,-40.0,7.79,39.61,82.25,38.24
2020-03-10 12:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 07:15:00+00:00,28.5627763,77.1180053,30.0,6.83,44.39,135.64,73.79
2020-03-10 13:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 07:45:00+00:00,28.5627763,77.1180053,40.0,6.38,44.1,145.13,76.95
2020-03-10 13:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 08:00:00+00:00,28.5627763,77.1180053,40.0,6.1,46.05,135.41,64.83
2020-03-10 14:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 08:30:00+00:00,28.5627763,77.1180053,60.0,4.18,49.2,134.1,64.33
2020-03-10 14:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 09:00:00+00:00,28.5627763,77.1180053,70.0,5.12,49.39,112.71,56.74
2020-03-10 14:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 09:15:00+00:00,28.5627763,77.1180053,20.0,5.41,51.39,104.14,59.84
2020-03-10 15:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 09:30:00+00:00,28.5627763,77.1180053,50.0,6.82,52.68,105.28,64.63
2020-03-10 15:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 10:00:00+00:00,28.5627763,77.1180053,40.0,6.07,50.59,104.98,53.01
2020-03-10 16:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 10:30:00+00:00,28.5627763,77.1180053,10.0,5.99,36.65,91.57,45.55
2020-03-10 16:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 10:45:00+00:00,28.5627763,77.1180053,10.0,2.51,44.15,83.54,38.87
2020-03-10 16:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 11:15:00+00:00,28.5627763,77.1180053,0.0,3.36,38.74,77.37,33.06
2020-03-10 17:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 11:45:00+00:00,28.5627763,77.1180053,-30.0,8.4,27.24,78.19,25.47
2020-03-10 17:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 12:00:00+00:00,28.5627763,77.1180053,-30.0,4.89,32.07,96.69,25.55
2020-03-10 18:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 12:30:00+00:00,28.5627763,77.1180053,-70.0,9.2,19.96,72.27,26.04
2020-03-10 18:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 13:00:00+00:00,28.5627763,77.1180053,-10.0,18.72,12.11,86.05,37.5
2020-03-10 19:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 13:30:00+00:00,28.5627763,77.1180053,0.0,21.42,8.21,106.96,28.82
2020-03-10 19:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 13:45:00+00:00,28.5627763,77.1180053,50.0,24.26,7.32,109.86,38.21
2020-03-10 19:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 14:15:00+00:00,28.5627763,77.1180053,40.0,20.85,8.21,110.4,33.53
2020-03-10 20:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 14:45:00+00:00,28.5627763,77.1180053,50.0,32.1,3.32,110.17,47.92
2020-03-10 20:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 15:00:00+00:00,28.5627763,77.1180053,160.0,19.56,5.32,118.26,47.15
2020-03-10 21:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 15:30:00+00:00,28.5627763,77.1180053,200.0,22.07,0.96,127.36,43.45
2020-03-10 21:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 15:45:00+00:00,28.5627763,77.1180053,210.0,14.43,6.98,134.01,48.85
2020-03-10 21:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 16:00:00+00:00,28.5627763,77.1180053,210.0,20.03,0.66,132.51,46.77
2020-03-10 22:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 16:30:00+00:00,28.5627763,77.1180053,350.0,33.42,0.22,115.84,43.45
2020-03-10 22:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 17:00:00+00:00,28.5627763,77.1180053,460.0,24.68,0.45,161.16,45.79
2020-03-10 22:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 17:15:00+00:00,28.5627763,77.1180053,530.0,30.82,0.31,191.92,34.97
2020-03-10 23:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 17:45:00+00:00,28.5627763,77.1180053,510.0,25.66,0.3,167.98,35.17
2020-03-10 23:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 18:15:00+00:00,28.5627763,77.1180053,390.0,23.46,0.91,147.05,48.76
2020-03-11 00:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 19:00:00+00:00,28.5627763,77.1180053,350.0,17.21,1.56,112.06,41.63
2020-03-11 01:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 19:30:00+00:00,28.5627763,77.1180053,320.0,19.26,0.87,134.07,41.63
2020-03-11 01:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 20:00:00+00:00,28.5627763,77.1180053,400.0,35.22,1.24,141.24,38.4
2020-03-11 01:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 20:15:00+00:00,28.5627763,77.1180053,370.0,22.95,0.78,138.89,58.53
2020-03-11 02:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 20:45:00+00:00,28.5627763,77.1180053,390.0,25.31,2.08,126.34,51.94
2020-03-11 02:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 21:15:00+00:00,28.5627763,77.1180053,450.0,23.22,5.96,138.69,51.32
2020-03-11 03:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 21:30:00+00:00,28.5627763,77.1180053,490.0,15.47,2.95,149.73,65.53
2020-03-11 03:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 22:00:00+00:00,28.5627763,77.1180053,450.0,13.54,2.11,128.91,74.93
2020-03-11 04:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 22:30:00+00:00,28.5627763,77.1180053,480.0,29.95,2.1,113.54,58.63
2020-03-11 04:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 23:00:00+00:00,28.5627763,77.1180053,520.0,31.46,2.09,103.01,79.44
2020-03-11 05:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 23:30:00+00:00,28.5627763,77.1180053,470.0,20.31,2.71,104.88,58.29
2020-03-11 05:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-10 23:45:00+00:00,28.5627763,77.1180053,450.0,12.9,2.75,98.76,58.26
2020-03-11 06:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 00:30:00+00:00,28.5627763,77.1180053,360.0,10.21,5.37,113.86,61.77
2020-03-11 06:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 01:00:00+00:00,28.5627763,77.1180053,160.0,10.95,7.43,88.81,55.1
2020-03-11 07:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 01:30:00+00:00,28.5627763,77.1180053,180.0,22.87,1.85,91.18,54.19
2020-03-11 07:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 02:00:00+00:00,28.5627763,77.1180053,240.0,18.78,2.13,89.48,56.0
2020-03-11 08:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 02:30:00+00:00,28.5627763,77.1180053,270.0,11.51,4.31,110.85,54.7
2020-03-11 08:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 02:45:00+00:00,28.5627763,77.1180053,250.0,14.93,3.81,111.11,55.56
2020-03-11 08:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 03:15:00+00:00,28.5627763,77.1180053,260.0,10.27,9.69,96.6,47.55
2020-03-11 09:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 03:45:00+00:00,28.5627763,77.1180053,230.0,18.77,10.18,90.17,54.16
2020-03-11 09:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 04:00:00+00:00,28.5627763,77.1180053,210.0,13.78,12.57,102.78,60.11
2020-03-11 09:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 04:15:00+00:00,28.5627763,77.1180053,180.0,16.33,15.41,112.49,60.93
2020-03-11 10:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 04:30:00+00:00,28.5627763,77.1180053,180.0,15.43,16.78,112.12,53.38
2020-03-11 10:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 05:00:00+00:00,28.5627763,77.1180053,120.0,12.5,26.33,94.71,54.17
2020-03-11 11:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 05:30:00+00:00,28.5627763,77.1180053,100.0,14.36,22.29,97.18,49.58
2020-03-11 11:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 05:45:00+00:00,28.5627763,77.1180053,70.0,12.92,26.31,78.15,48.56
2020-03-11 11:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 06:00:00+00:00,28.5627763,77.1180053,70.0,11.87,21.05,81.57,44.26
2020-03-11 11:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 06:15:00+00:00,28.5627763,77.1180053,50.0,13.93,32.03,97.12,43.7
2020-03-11 13:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 07:30:00+00:00,28.5627763,77.1180053,0.0,10.55,32.46,91.61,46.64
2020-03-11 13:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 08:15:00+00:00,28.5627763,77.1180053,-10.0,5.46,35.34,97.44,35.3
2020-03-11 14:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 08:30:00+00:00,28.5627763,77.1180053,-30.0,4.94,34.32,100.05,41.25
2020-03-11 14:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 09:00:00+00:00,28.5627763,77.1180053,20.0,2.55,30.4,107.96,60.7
2020-03-11 14:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 09:15:00+00:00,28.5627763,77.1180053,-20.0,2.41,28.16,111.81,64.2
2020-03-11 15:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 09:45:00+00:00,28.5627763,77.1180053,-30.0,7.5,22.77,105.82,55.16
2020-03-11 16:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 10:30:00+00:00,28.5627763,77.1180053,-40.0,4.73,23.14,116.84,43.89
2020-03-11 16:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 10:45:00+00:00,28.5627763,77.1180053,-30.0,4.55,27.89,109.37,49.09
2020-03-11 16:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 11:00:00+00:00,28.5627763,77.1180053,-40.0,5.49,27.66,98.93,51.17
2020-03-11 17:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 11:30:00+00:00,28.5627763,77.1180053,0.0,5.88,28.53,107.69,37.89
2020-03-11 17:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 12:00:00+00:00,28.5627763,77.1180053,-20.0,11.69,26.5,95.65,32.49
2020-03-11 17:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 12:15:00+00:00,28.5627763,77.1180053,-30.0,17.21,21.92,92.48,33.92
2020-03-11 18:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 12:45:00+00:00,28.5627763,77.1180053,0.0,5.27,26.39,88.9,38.03
2020-03-11 18:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 13:15:00+00:00,28.5627763,77.1180053,20.0,5.84,13.47,86.93,33.96
2020-03-11 19:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 13:45:00+00:00,28.5627763,77.1180053,70.0,9.54,13.36,92.33,42.75
2020-03-11 19:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 14:00:00+00:00,28.5627763,77.1180053,90.0,9.8,13.8,101.05,36.56
2020-03-11 20:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 14:30:00+00:00,28.5627763,77.1180053,90.0,6.55,15.53,102.02,34.16
2020-03-11 20:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 15:00:00+00:00,28.5627763,77.1180053,90.0,2.93,16.8,109.68,41.42
2020-03-11 21:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 15:30:00+00:00,28.5627763,77.1180053,20.0,0.13,24.28,104.46,32.5
2020-03-11 21:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 15:45:00+00:00,28.5627763,77.1180053,-20.0,0.37,25.47,111.84,39.67
2020-03-11 21:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 16:15:00+00:00,28.5627763,77.1180053,-10.0,-1.35,21.14,94.26,45.01
2020-03-11 22:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 16:45:00+00:00,28.5627763,77.1180053,-20.0,-0.37,16.89,95.32,58.86
2020-03-11 22:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 17:00:00+00:00,28.5627763,77.1180053,-30.0,-0.86,16.41,89.85,47.89
2020-03-11 23:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 17:30:00+00:00,28.5627763,77.1180053,-40.0,-1.79,12.37,77.06,41.06
2020-03-11 23:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 18:00:00+00:00,28.5627763,77.1180053,-10.0,0.99,11.52,63.33,48.77
2020-03-12 00:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 18:30:00+00:00,28.5627763,77.1180053,-40.0,8.79,5.26,72.07,33.73
2020-03-12 00:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 18:45:00+00:00,28.5627763,77.1180053,90.0,7.48,3.49,87.31,37.41
2020-03-12 00:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 19:15:00+00:00,28.5627763,77.1180053,70.0,15.69,3.03,101.35,37.54
2020-03-12 01:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 19:45:00+00:00,28.5627763,77.1180053,120.0,6.07,9.39,117.85,39.62
2020-03-12 01:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 20:15:00+00:00,28.5627763,77.1180053,10.0,12.6,11.99,163.16,30.21
2020-03-12 02:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 20:30:00+00:00,28.5627763,77.1180053,-10.0,8.55,7.71,205.27,31.52
2020-03-12 02:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 21:00:00+00:00,28.5627763,77.1180053,-50.0,8.96,5.9,207.49,25.82
2020-03-12 03:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 21:30:00+00:00,28.5627763,77.1180053,-30.0,6.61,7.87,205.8,27.68
2020-03-12 03:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 22:00:00+00:00,28.5627763,77.1180053,-50.0,12.04,4.51,216.98,49.82
2020-03-12 03:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 22:15:00+00:00,28.5627763,77.1180053,-30.0,18.42,0.55,224.0,47.37
2020-03-12 04:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 22:30:00+00:00,28.5627763,77.1180053,-50.0,22.42,0.84,237.65,48.44
2020-03-12 04:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 22:45:00+00:00,28.5627763,77.1180053,40.0,12.08,5.48,228.54,60.16
2020-03-12 04:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 23:15:00+00:00,28.5627763,77.1180053,40.0,18.03,0.67,243.51,48.0
2020-03-12 05:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-11 23:30:00+00:00,28.5627763,77.1180053,120.0,21.42,1.22,233.54,33.28
2020-03-12 05:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 00:00:00+00:00,28.5627763,77.1180053,150.0,18.83,1.11,233.9,35.4
2020-03-12 06:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 00:30:00+00:00,28.5627763,77.1180053,120.0,21.07,0.55,256.23,43.57
2020-03-12 06:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 01:00:00+00:00,28.5627763,77.1180053,180.0,21.35,0.22,217.01,41.5
2020-03-12 06:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 01:15:00+00:00,28.5627763,77.1180053,170.0,23.28,1.58,195.02,55.35
2020-03-12 07:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 01:45:00+00:00,28.5627763,77.1180053,230.0,25.53,0.42,169.62,42.59
2020-03-12 07:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 02:15:00+00:00,28.5627763,77.1180053,240.0,26.83,0.3,138.66,53.66
2020-03-12 08:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 02:45:00+00:00,28.5627763,77.1180053,320.0,16.27,1.56,129.3,53.06
2020-03-12 09:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 03:30:00+00:00,28.5627763,77.1180053,260.0,14.76,4.54,109.38,55.26
2020-03-12 09:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 04:00:00+00:00,28.5627763,77.1180053,330.0,17.32,3.4,132.47,66.74
2020-03-12 10:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 04:30:00+00:00,28.5627763,77.1180053,320.0,11.76,11.97,150.66,77.4
2020-03-12 10:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 04:45:00+00:00,28.5627763,77.1180053,280.0,20.53,14.22,143.23,77.76
2020-03-12 10:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 05:15:00+00:00,28.5627763,77.1180053,280.0,20.92,16.63,145.9,65.66
2020-03-12 11:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 05:45:00+00:00,28.5627763,77.1180053,240.0,20.65,15.19,159.15,93.85
2020-03-12 11:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 06:00:00+00:00,28.5627763,77.1180053,230.0,12.57,14.24,154.93,98.35
2020-03-12 12:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 06:30:00+00:00,28.5627763,77.1180053,150.0,11.74,22.48,147.99,74.63
2020-03-12 12:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 07:00:00+00:00,28.5627763,77.1180053,50.0,7.97,21.59,158.03,66.75
2020-03-12 13:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 07:30:00+00:00,28.5627763,77.1180053,-30.0,10.46,28.02,127.76,41.11
2020-03-12 13:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 07:45:00+00:00,28.5627763,77.1180053,-80.0,4.78,28.55,107.62,27.07
2020-03-12 13:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 08:15:00+00:00,28.5627763,77.1180053,-60.0,4.15,31.73,104.75,39.38
2020-03-12 14:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 08:45:00+00:00,28.5627763,77.1180053,-90.0,4.95,23.94,104.47,48.76
2020-03-12 14:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 09:15:00+00:00,28.5627763,77.1180053,-130.0,3.33,22.91,101.39,27.57
2020-03-12 15:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 09:30:00+00:00,28.5627763,77.1180053,-150.0,3.46,29.17,90.14,14.58
2020-03-12 15:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 10:15:00+00:00,28.5627763,77.1180053,-180.0,2.21,27.8,103.63,26.35
2020-03-12 16:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 10:30:00+00:00,28.5627763,77.1180053,-160.0,1.22,29.82,90.94,26.79
2020-03-12 16:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 11:00:00+00:00,28.5627763,77.1180053,-160.0,3.96,18.05,85.05,18.19
2020-03-12 16:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 11:15:00+00:00,28.5627763,77.1180053,-160.0,19.3,12.94,80.44,26.33
2020-03-12 17:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 11:45:00+00:00,28.5627763,77.1180053,-160.0,8.94,20.55,100.05,16.82
2020-03-12 17:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 12:15:00+00:00,28.5627763,77.1180053,-140.0,24.13,14.74,82.45,22.41
2020-03-12 18:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 12:30:00+00:00,28.5627763,77.1180053,-150.0,24.29,13.19,81.11,29.0
2020-03-12 18:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 13:00:00+00:00,28.5627763,77.1180053,-50.0,23.7,7.76,98.18,21.01
2020-03-12 19:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 13:30:00+00:00,28.5627763,77.1180053,20.0,44.05,0.56,117.02,22.11
2020-03-12 19:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 14:00:00+00:00,28.5627763,77.1180053,300.0,47.07,0.94,185.49,29.62
2020-03-12 19:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 14:15:00+00:00,28.5627763,77.1180053,360.0,45.04,0.91,202.31,29.07
2020-03-12 20:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 14:45:00+00:00,28.5627763,77.1180053,420.0,45.07,2.27,196.54,40.67
2020-03-12 20:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 15:15:00+00:00,28.5627763,77.1180053,560.0,39.31,2.02,201.15,36.75
2020-03-12 21:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 15:45:00+00:00,28.5627763,77.1180053,520.0,39.72,2.53,188.67,46.74
2020-03-12 21:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 16:00:00+00:00,28.5627763,77.1180053,530.0,37.25,1.1,188.43,51.76
2020-03-12 22:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 16:30:00+00:00,28.5627763,77.1180053,630.0,42.28,0.76,201.5,34.47
2020-03-12 22:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 17:00:00+00:00,28.5627763,77.1180053,570.0,37.39,0.84,209.03,52.58
2020-03-12 22:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 17:15:00+00:00,28.5627763,77.1180053,590.0,37.82,1.82,210.73,64.74
2020-03-12 23:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 17:45:00+00:00,28.5627763,77.1180053,730.0,42.03,1.47,238.88,77.85
2020-03-12 23:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 18:15:00+00:00,28.5627763,77.1180053,690.0,33.56,0.91,252.06,78.82
2020-03-13 00:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 18:45:00+00:00,28.5627763,77.1180053,540.0,21.25,0.35,232.64,74.85
2020-03-13 00:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 19:00:00+00:00,28.5627763,77.1180053,460.0,22.49,0.78,228.6,67.72
2020-03-13 00:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 19:15:00+00:00,28.5627763,77.1180053,370.0,19.08,2.54,223.57,59.69
2020-03-13 01:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 19:30:00+00:00,28.5627763,77.1180053,290.0,26.2,0.34,208.53,56.19
2020-03-13 01:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 19:45:00+00:00,28.5627763,77.1180053,270.0,17.84,4.67,184.62,66.05
2020-03-13 01:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 20:00:00+00:00,28.5627763,77.1180053,210.0,22.19,0.31,164.86,70.03
2020-03-13 01:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 20:15:00+00:00,28.5627763,77.1180053,140.0,14.44,1.25,139.67,52.88
2020-03-13 03:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 21:45:00+00:00,28.5627763,77.1180053,320.0,40.02,1.36,175.64,76.92
2020-03-13 04:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 22:45:00+00:00,28.5627763,77.1180053,460.0,40.13,-0.54,198.8,63.68
2020-03-13 04:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 23:00:00+00:00,28.5627763,77.1180053,450.0,28.08,-0.87,190.19,63.14
2020-03-13 05:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 23:30:00+00:00,28.5627763,77.1180053,270.0,24.39,0.87,152.23,39.1
2020-03-13 05:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-12 23:45:00+00:00,28.5627763,77.1180053,240.0,52.67,2.79,141.42,35.9
2020-03-13 05:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 00:15:00+00:00,28.5627763,77.1180053,500.0,42.41,-1.53,174.82,60.13
2020-03-13 06:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 00:45:00+00:00,28.5627763,77.1180053,370.0,12.84,1.39,178.3,52.93
2020-03-13 06:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 01:15:00+00:00,28.5627763,77.1180053,180.0,20.87,1.07,144.11,66.24
2020-03-13 07:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 01:30:00+00:00,28.5627763,77.1180053,210.0,24.6,1.0,152.57,77.29
2020-03-13 10:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 05:00:00+00:00,28.5627763,77.1180053,170.0,21.89,12.91,133.84,29.01
2020-03-13 11:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 05:30:00+00:00,28.5627763,77.1180053,80.0,20.79,14.04,127.26,30.1
2020-03-13 11:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 05:45:00+00:00,28.5627763,77.1180053,40.0,25.69,12.35,127.87,29.86
2020-03-13 11:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 06:15:00+00:00,28.5627763,77.1180053,60.0,22.21,18.86,135.38,28.4
2020-03-13 12:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 06:45:00+00:00,28.5627763,77.1180053,0.0,23.42,23.66,147.34,35.81
2020-03-13 12:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 07:15:00+00:00,28.5627763,77.1180053,10.0,9.9,29.18,205.16,28.07
2020-03-13 13:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 08:00:00+00:00,28.5627763,77.1180053,-20.0,10.31,38.15,262.55,54.52
2020-03-13 14:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 08:30:00+00:00,28.5627763,77.1180053,-60.0,27.0,23.1,273.85,42.59
2020-03-13 14:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-03-13 08:45:00+00:00,28.5627763,77.1180053,-60.0,24.19,31.71,274.93,41.78
